time x y inclination elevation soil fertilisation age canopy stand humus bu reg bu2 bu3 bu4 bu5 alkali alkali1 alkali3 alkali4 standcat ph humus0 humus2 humus3 humus4 moisture1 moisture3
18 11.1 4 2 450 14 -1 169 1 1 2 12.5 66 1 1 1 1 2 -1 -1 -1 1 4.52 0 1 0 0 -1 -1
19 11.1 4 2 450 14 -1 170 .9 1 2 0 66 0 0 0 0 2 -1 -1 -1 1 4.25 0 1 0 0 -1 -1
20 11.1 4 2 450 14 -1 171 .9 1 3 0 66 0 0 0 0 2 -1 -1 -1 1 3.98 0 0 1 0 -1 -1
21 11.1 4 2 450 14 -1 172 .9 1 2 0 66 0 0 0 0 2 -1 -1 -1 1 4.125 0 1 0 0 -1 -1
22 11.1 4 2 450 14 -1 173 .9 1 3 0 66 0 0 0 0 2 -1 -1 -1 1 4.27 0 0 1 0 -1 -1
23 11.1 4 2 450 14 -1 174 .9 1 3 0 66 0 0 0 0 2 -1 -1 -1 1 4.145 0 0 1 0 -1 -1
2 11.1 3 5 420 15 -1 154 1 2 1 0 65 0 0 0 0 1 1 0 0 -1 4.02 -1 -1 -1 -1 -1 -1
3 11.1 3 5 420 15 -1 155 1 2 3 12.5 65 1 1 1 1 1 1 0 0 -1 4.02 0 0 1 0 -1 -1
4 11.1 3 5 420 15 -1 156 1 2 3 12.5 65 1 1 1 1 1 1 0 0 -1 3.91 0 0 1 0 -1 -1
5 11.1 3 5 420 15 -1 157 1 2 4 12.5 65 1 1 1 1 1 1 0 0 -1 3.71 0 0 0 1 -1 -1
6 11.1 3 5 420 15 -1 158 1 2 4 25 65 1 1 2 2 1 1 0 0 -1 3.68 0 0 0 1 -1 -1
7 11.1 3 5 420 15 -1 159 1 2 3 25 65 1 1 2 2 1 1 0 0 -1 3.94 0 0 1 0 -1 -1
8 11.1 3 5 420 15 -1 160 1 2 2 12.5 65 1 1 1 1 1 1 0 0 -1 3.5 0 1 0 0 -1 -1
9 11.1 3 5 420 15 -1 161 .7 2 2 12.5 65 1 1 1 1 1 1 0 0 -1 4.19 0 1 0 0 -1 -1
10 11.1 3 5 420 15 -1 162 .7 2 3 12.5 65 1 1 1 1 1 1 0 0 -1 3.97 0 0 1 0 -1 -1
11 11.1 3 5 420 15 -1 163 .7 2 3 25 65 1 1 2 2 1 1 0 0 -1 4.03 0 0 1 0 -1 -1
12 11.1 3 5 420 15 -1 164 .7 2 3 37.5 65 1 1 2 3 1 1 0 0 -1 4.09 0 0 1 0 -1 -1
13 11.1 3 5 420 15 -1 165 .8 2 3 37.5 65 1 1 2 3 1 1 0 0 -1 4.03 0 0 1 0 -1 -1
14 11.1 3 5 420 15 -1 166 .7 2 1 50 65 1 2 3 4 1 1 0 0 -1 3.97 -1 -1 -1 -1 -1 -1
15 11.1 3 5 420 15 -1 167 .7 2 4 50 65 1 2 3 4 1 1 0 0 -1 4.105 0 0 0 1 -1 -1
16 11.1 3 5 420 15 -1 168 .7 2 2 50 65 1 2 3 4 1 1 0 0 -1 4.24 0 1 0 0 -1 -1
17 11.1 3 5 420 15 -1 169 .7 2 2 50 65 1 2 3 4 1 1 0 0 -1 4.075 0 1 0 0 -1 -1
18 11.1 3 5 420 15 -1 170 .6 2 4 50 65 1 2 3 4 1 1 0 0 -1 3.91 0 0 0 1 -1 -1
19 11.1 3 5 420 15 -1 171 .6 2 1 50 65 1 2 3 4 1 1 0 0 -1 3.93 -1 -1 -1 -1 -1 -1
20 11.1 3 5 420 15 -1 172 .6 2 2 50 65 1 2 3 4 1 1 0 0 -1 3.95 0 1 0 0 -1 -1
21 11.1 3 5 420 15 -1 173 .5 2 1 50 65 1 2 3 4 1 1 0 0 -1 3.945 -1 -1 -1 -1 -1 -1
22 11.1 3 5 420 15 -1 174 .5 2 3 37.5 65 1 1 2 3 1 1 0 0 -1 3.94 0 0 1 0 -1 -1
23 11.1 3 5 420 15 -1 175 .6 2 4 37.5 65 1 1 2 3 1 1 0 0 -1 3.975 0 0 0 1 -1 -1
2 11.1 2 0 420 29 -1 79 1 2 3 0 64 0 0 0 0 1 1 0 0 -1 4.01 0 0 1 0 -1 -1
3 11.1 2 0 420 29 -1 80 1 2 2 0 64 0 0 0 0 1 1 0 0 -1 4.03 0 1 0 0 -1 -1
4 11.1 2 0 420 29 -1 81 1 2 1 0 64 0 0 0 0 1 1 0 0 -1 4.14 -1 -1 -1 -1 -1 -1
5 11.1 2 0 420 29 -1 82 1 2 3 12.5 64 1 1 1 1 1 1 0 0 -1 3.67 0 0 1 0 -1 -1
6 11.1 2 0 420 29 -1 83 1 2 2 12.5 64 1 1 1 1 1 1 0 0 -1 4 0 1 0 0 -1 -1
7 11.1 2 0 420 29 -1 84 1 2 1 25 64 1 1 2 2 1 1 0 0 -1 3.66 -1 -1 -1 -1 -1 -1
8 11.1 2 0 420 29 -1 85 1 2 0 12.5 64 1 1 1 1 1 1 0 0 -1 3.8 1 0 0 0 -1 -1
9 11.1 2 0 420 29 -1 86 1 2 2 0 64 0 0 0 0 1 1 0 0 -1 3.97 0 1 0 0 -1 -1
10 11.1 2 0 420 29 -1 87 1 2 3 0 64 0 0 0 0 1 1 0 0 -1 3.93 0 0 1 0 -1 -1
11 11.1 2 0 420 29 -1 88 1 2 1 0 64 0 0 0 0 1 1 0 0 -1 4.12 -1 -1 -1 -1 -1 -1
12 11.1 2 0 420 29 -1 89 1 2 4 12.5 64 1 1 1 1 1 1 0 0 -1 3.98 0 0 0 1 -1 -1
13 11.1 2 0 420 29 -1 90 1 2 2 0 64 0 0 0 0 1 1 0 0 -1 3.93 0 1 0 0 -1 -1
14 11.1 2 0 420 29 -1 91 1 2 2 12.5 64 1 1 1 1 1 1 0 0 -1 3.88 0 1 0 0 -1 -1
15 11.1 2 0 420 29 -1 92 1 2 1 0 64 0 0 0 0 1 1 0 0 -1 4 -1 -1 -1 -1 -1 -1
16 11.1 2 0 420 29 -1 93 1 2 2 0 64 0 0 0 0 1 1 0 0 -1 4.12 0 1 0 0 -1 -1
17 11.1 2 0 420 29 -1 94 1 2 2 0 64 0 0 0 0 1 1 0 0 -1 4.195 0 1 0 0 -1 -1
18 11.1 2 0 420 29 -1 95 .9 2 2 0 64 0 0 0 0 1 1 0 0 -1 4.27 0 1 0 0 -1 -1
19 11.1 2 0 420 29 -1 96 .9 2 1 0 64 0 0 0 0 1 1 0 0 -1 3.97 -1 -1 -1 -1 -1 -1
20 11.1 2 0 420 29 -1 97 .9 2 2 0 64 0 0 0 0 1 1 0 0 -1 3.67 0 1 0 0 -1 -1
21 11.1 2 0 420 29 -1 98 .9 2 1 0 64 0 0 0 0 1 1 0 0 -1 4.08 -1 -1 -1 -1 -1 -1
22 11.1 2 0 420 29 -1 99 1 2 2 12.5 64 1 1 1 1 1 1 0 0 -1 4.49 0 1 0 0 -1 -1
23 11.1 2 0 420 29 -1 100 1 2 3 12.5 64 1 1 1 1 1 1 0 0 -1 4.475 0 0 1 0 -1 -1
2 11.1 1.1 25 320 34 -1 111 1 1 1 0 63 0 0 0 0 3 0 1 0 1 4.46 -1 -1 -1 -1 0 1
3 11.1 1.1 25 320 34 -1 112 1 1 1 0 63 0 0 0 0 3 0 1 0 1 4.43 -1 -1 -1 -1 0 1
4 11.1 1.1 25 320 34 -1 113 1 1 0 0 63 0 0 0 0 3 0 1 0 1 4.31 1 0 0 0 0 1
5 11.1 1.1 25 320 34 -1 114 1 1 0 0 63 0 0 0 0 3 0 1 0 1 4.03 1 0 0 0 0 1
6 11.1 1.1 25 320 34 -1 115 1 1 0 0 63 0 0 0 0 3 0 1 0 1 4.17 1 0 0 0 0 1
7 11.1 1.1 25 320 34 -1 116 1 1 0 0 63 0 0 0 0 3 0 1 0 1 3.67 1 0 0 0 0 1
8 11.1 1.1 25 320 34 -1 117 1 1 1 0 63 0 0 0 0 3 0 1 0 1 4.17 -1 -1 -1 -1 0 1
9 11.1 1.1 25 320 34 -1 118 1 1 0 0 63 0 0 0 0 3 0 1 0 1 4.25 1 0 0 0 0 1
10 11.1 1.1 25 320 34 -1 119 1 1 0 0 63 0 0 0 0 3 0 1 0 1 4.39 1 0 0 0 0 1
11 11.1 1.1 25 320 34 -1 120 1 1 0 0 63 0 0 0 0 3 0 1 0 1 4.69 1 0 0 0 0 1
12 11.1 1.1 25 320 34 -1 121 1 1 1 0 63 0 0 0 0 3 0 1 0 1 4.13 -1 -1 -1 -1 0 1
13 11.1 1.1 25 320 34 -1 122 .9 1 0 0 63 0 0 0 0 3 0 1 0 1 4.22 1 0 0 0 0 1
14 11.1 1.1 25 320 34 -1 123 .9 1 1 0 63 0 0 0 0 3 0 1 0 1 4.31 -1 -1 -1 -1 0 1
15 11.1 1.1 25 320 34 -1 124 .9 1 1 0 63 0 0 0 0 3 0 1 0 1 4.425 -1 -1 -1 -1 0 1
16 11.1 1.1 25 320 34 -1 125 .8 1 0 0 63 0 0 0 0 3 0 1 0 1 4.54 1 0 0 0 0 1
17 11.1 1.1 25 320 34 -1 126 .7 1 0 0 63 0 0 0 0 3 0 1 0 1 4.585 1 0 0 0 0 1
18 11.1 1.1 25 320 34 -1 127 .7 1 1 12.5 63 1 1 1 1 3 0 1 0 1 4.63 -1 -1 -1 -1 0 1
19 11.1 1.1 25 320 34 -1 128 .7 1 0 0 63 0 0 0 0 3 0 1 0 1 4.71 1 0 0 0 0 1
20 11.1 1.1 25 320 34 -1 129 .8 1 0 12.5 63 1 1 1 1 3 0 1 0 1 4.79 1 0 0 0 0 1
21 11.1 1.1 25 320 34 -1 130 .8 1 1 12.5 63 1 1 1 1 3 0 1 0 1 4.88 -1 -1 -1 -1 0 1
22 11.1 1.1 25 320 34 -1 131 .7 1 0 0 63 0 0 0 0 3 0 1 0 1 4.97 1 0 0 0 0 1
23 11.1 1.1 25 320 34 -1 132 .7 1 2 0 63 0 0 0 0 3 0 1 0 1 4.61 0 1 0 0 0 1
2 12.2 6.1 22 440 12 1 96 1 2 1 0 72 0 0 0 0 3 0 1 0 -1 4.25 -1 -1 -1 -1 0 1
3 12.2 6.1 22 440 12 1 97 1 2 1 0 72 0 0 0 0 3 0 1 0 -1 4.12 -1 -1 -1 -1 0 1
4 12.2 6.1 22 440 12 1 98 1 2 1 0 72 0 0 0 0 3 0 1 0 -1 4.28 -1 -1 -1 -1 0 1
5 12.2 6.1 22 440 12 1 99 1 2 1 0 72 0 0 0 0 3 0 1 0 -1 4.2 -1 -1 -1 -1 0 1
6 12.2 6.1 22 440 12 1 100 1 2 1 12.5 72 1 1 1 1 3 0 1 0 -1 4.36 -1 -1 -1 -1 0 1
7 12.2 6.1 22 440 12 1 101 1 2 1 25 72 1 1 2 2 3 0 1 0 -1 4.38 -1 -1 -1 -1 0 1
8 12.2 6.1 22 440 12 1 102 .9 2 0 12.5 72 1 1 1 1 3 0 1 0 -1 4.07 1 0 0 0 0 1
9 12.2 6.1 22 440 12 1 103 .9 2 0 12.5 72 1 1 1 1 3 0 1 0 -1 4.73 1 0 0 0 0 1
10 12.2 6.1 22 440 12 1 104 .9 2 2 12.5 72 1 1 1 1 3 0 1 0 -1 4.25 0 1 0 0 0 1
11 12.2 6.1 22 440 12 1 105 .9 2 1 0 72 0 0 0 0 3 0 1 0 -1 4.54 -1 -1 -1 -1 0 1
12 12.2 6.1 22 440 12 1 106 .9 2 1 0 72 0 0 0 0 3 0 1 0 -1 4.67 -1 -1 -1 -1 0 1
13 12.2 6.1 22 440 12 1 107 .9 2 0 0 72 0 0 0 0 3 0 1 0 -1 4.675 1 0 0 0 0 1
14 12.2 6.1 22 440 12 1 108 1 2 0 0 72 0 0 0 0 3 0 1 0 -1 4.68 1 0 0 0 0 1
15 12.2 6.1 22 440 12 1 109 .8 2 0 0 72 0 0 0 0 3 0 1 0 -1 4.545 1 0 0 0 0 1
16 12.2 6.1 22 440 12 1 110 .8 2 0 0 72 0 0 0 0 3 0 1 0 -1 4.41 1 0 0 0 0 1
17 12.2 6.1 22 440 12 1 111 .8 2 2 12.5 72 1 1 1 1 3 0 1 0 -1 4.465 0 1 0 0 0 1
18 12.2 6.1 22 440 12 1 112 .8 2 0 12.5 72 1 1 1 1 3 0 1 0 -1 4.52 1 0 0 0 0 1
19 12.2 6.1 22 440 12 1 113 .9 2 2 12.5 72 1 1 1 1 3 0 1 0 -1 4.53 0 1 0 0 0 1
20 12.2 6.1 22 440 12 1 114 .9 2 0 0 72 0 0 0 0 3 0 1 0 -1 4.54 1 0 0 0 0 1
21 12.2 6.1 22 440 12 1 115 .9 2 1 0 72 0 0 0 0 3 0 1 0 -1 4.585 -1 -1 -1 -1 0 1
22 12.2 6.1 22 440 12 1 116 .7 2 1 12.5 72 1 1 1 1 3 0 1 0 -1 4.63 -1 -1 -1 -1 0 1
23 12.2 6.1 22 440 12 1 117 .7 2 1 12.5 72 1 1 1 1 3 0 1 0 -1 4.605 -1 -1 -1 -1 0 1
2 12.2 5.1 5 440 16 -1 159 .3 1 1 12.5 71 1 1 1 1 1 1 0 0 1 4.58 -1 -1 -1 -1 -1 -1
3 12.2 5.1 5 440 16 -1 160 .3 1 2 0 71 0 0 0 0 1 1 0 0 1 4.69 0 1 0 0 -1 -1
4 12.2 5.1 5 440 16 -1 161 .3 1 0 0 71 0 0 0 0 1 1 0 0 1 4.58 1 0 0 0 -1 -1
5 12.2 5.1 5 440 16 -1 162 .3 1 1 25 71 1 1 2 2 1 1 0 0 1 4.09 -1 -1 -1 -1 -1 -1
6 12.2 5.1 5 440 16 -1 163 .3 1 0 50 71 1 2 3 4 1 1 0 0 1 4.6 1 0 0 0 -1 -1
7 12.2 5.1 5 440 16 -1 164 .3 1 0 50 71 1 2 3 4 1 1 0 0 1 4.04 1 0 0 0 -1 -1
8 12.2 5.1 5 440 16 -1 165 .3 1 2 37.5 71 1 1 2 3 1 1 0 0 1 4.35 0 1 0 0 -1 -1
9 12.2 5.1 5 440 16 -1 166 .3 1 1 50 71 1 2 3 4 1 1 0 0 1 4.5 -1 -1 -1 -1 -1 -1
10 12.2 5.1 5 440 16 -1 167 .3 1 1 37.5 71 1 1 2 3 1 1 0 0 1 4.41 -1 -1 -1 -1 -1 -1
11 12.2 5.1 5 440 16 -1 168 .3 1 0 50 71 1 2 3 4 1 1 0 0 1 4.46 1 0 0 0 -1 -1
12 12.2 5.1 5 440 16 -1 169 .3 1 0 62.5 71 1 2 3 4 1 1 0 0 1 4.8 1 0 0 0 -1 -1
13 12.2 5.1 5 440 16 -1 170 .3 1 1 50 71 1 2 3 4 1 1 0 0 1 4.58 -1 -1 -1 -1 -1 -1
14 12.2 5.1 5 440 16 -1 171 .3 1 3 62.5 71 1 2 3 4 1 1 0 0 1 4.36 0 0 1 0 -1 -1
15 12.2 5.1 5 440 16 -1 172 .3 1 2 62.5 71 1 2 3 4 1 1 0 0 1 4.5 0 1 0 0 -1 -1
16 12.2 5.1 5 440 16 -1 173 .3 1 0 75 71 1 2 3 4 1 1 0 0 1 4.64 1 0 0 0 -1 -1
17 12.2 5.1 5 440 16 -1 174 .3 1 0 75 71 1 2 3 4 1 1 0 0 1 4.54 1 0 0 0 -1 -1
18 12.2 5.1 5 440 16 -1 175 .2 1 0 62.5 71 1 2 3 4 1 1 0 0 1 4.44 1 0 0 0 -1 -1
19 12.2 5.1 5 440 16 -1 176 .2 1 1 62.5 71 1 2 3 4 1 1 0 0 1 4.53 -1 -1 -1 -1 -1 -1
20 12.2 5.1 5 440 16 -1 177 .2 1 0 62.5 71 1 2 3 4 1 1 0 0 1 4.62 1 0 0 0 -1 -1
21 12.2 5.1 5 440 16 -1 178 .2 1 0 75 71 1 2 3 4 1 1 0 0 1 4.57 1 0 0 0 -1 -1
22 12.2 5.1 5 440 16 -1 179 .2 1 1 75 71 1 2 3 4 1 1 0 0 1 4.52 -1 -1 -1 -1 -1 -1
23 12.2 5.1 5 440 16 -1 180 .2 1 2 75 71 1 2 3 4 1 1 0 0 1 4.395 0 1 0 0 -1 -1
2 12.1 4 25 340 15 -1 159 .3 1 2 12.5 70 1 1 1 1 1 1 0 0 1 4.27 0 1 0 0 -1 -1
3 12.1 4 25 340 15 -1 160 .3 1 2 25 70 1 1 2 2 1 1 0 0 1 4.23 0 1 0 0 -1 -1
4 12.1 4 25 340 15 -1 161 .3 1 1 25 70 1 1 2 2 1 1 0 0 1 4 -1 -1 -1 -1 -1 -1
5 12.1 4 25 340 15 -1 162 .3 1 1 12.5 70 1 1 1 1 1 1 0 0 1 3.88 -1 -1 -1 -1 -1 -1
6 12.1 4 25 340 15 -1 163 .3 1 1 37.5 70 1 1 2 3 1 1 0 0 1 4.25 -1 -1 -1 -1 -1 -1
7 12.1 4 25 340 15 -1 164 .3 1 1 25 70 1 1 2 2 1 1 0 0 1 3.83 -1 -1 -1 -1 -1 -1
8 12.1 4 25 340 15 -1 165 .3 1 3 25 70 1 1 2 2 1 1 0 0 1 3.99 0 0 1 0 -1 -1
9 12.1 4 25 340 15 -1 166 .3 1 0 25 70 1 1 2 2 1 1 0 0 1 4.13 1 0 0 0 -1 -1
10 12.1 4 25 340 15 -1 167 .3 1 0 25 70 1 1 2 2 1 1 0 0 1 3.92 1 0 0 0 -1 -1
11 12.1 4 25 340 15 -1 168 .3 1 0 37.5 70 1 1 2 3 1 1 0 0 1 4.37 1 0 0 0 -1 -1
12 12.1 4 25 340 15 -1 169 .3 1 1 62.5 70 1 2 3 4 1 1 0 0 1 4.19 -1 -1 -1 -1 -1 -1
13 12.1 4 25 340 15 -1 170 .3 1 0 62.5 70 1 2 3 4 1 1 0 0 1 4.19 1 0 0 0 -1 -1
14 12.1 4 25 340 15 -1 171 .3 1 0 62.5 70 1 2 3 4 1 1 0 0 1 4.19 1 0 0 0 -1 -1
15 12.1 4 25 340 15 -1 172 .3 1 0 62.5 70 1 2 3 4 1 1 0 0 1 4.21 1 0 0 0 -1 -1
16 12.1 4 25 340 15 -1 173 .3 1 1 75 70 1 2 3 4 1 1 0 0 1 4.23 -1 -1 -1 -1 -1 -1
17 12.1 4 25 340 15 -1 17 .5 2 2 0 70 0 0 0 0 1 1 0 0 -1 3.96 0 1 0 0 -1 -1
18 12.1 4 25 340 15 -1 18 .5 2 3 0 70 0 0 0 0 1 1 0 0 -1 3.69 0 0 1 0 -1 -1
19 12.1 4 25 340 15 -1 19 .5 2 2 0 70 0 0 0 0 1 1 0 0 -1 3.905 0 1 0 0 -1 -1
20 12.1 4 25 340 15 -1 20 .6 2 2 0 70 0 0 0 0 1 1 0 0 -1 4.12 0 1 0 0 -1 -1
21 12.1 4 25 340 15 -1 21 .6 2 3 0 70 0 0 0 0 1 1 0 0 -1 4.28 0 0 1 0 -1 -1
22 12.1 4 25 340 15 -1 22 .7 2 2 0 70 0 0 0 0 1 1 0 0 -1 4.44 0 1 0 0 -1 -1
23 12.1 4 25 340 15 -1 23 .8 2 3 0 70 0 0 0 0 1 1 0 0 -1 4.285 0 0 1 0 -1 -1
2 12.1 3 20 330 15 -1 87 1 1 1 25 69 1 1 2 2 2 -1 -1 -1 1 4.13 -1 -1 -1 -1 0 1
3 12.1 3 20 330 15 -1 88 1 1 1 25 69 1 1 2 2 2 -1 -1 -1 1 4.15 -1 -1 -1 -1 0 1
4 12.1 3 20 330 15 -1 89 1 1 1 25 69 1 1 2 2 2 -1 -1 -1 1 3.96 -1 -1 -1 -1 0 1
5 12.1 3 20 330 15 -1 90 1 1 1 12.5 69 1 1 1 1 2 -1 -1 -1 1 3.91 -1 -1 -1 -1 0 1
6 12.1 3 20 330 15 -1 91 1 1 1 25 69 1 1 2 2 2 -1 -1 -1 1 3.87 -1 -1 -1 -1 0 1
7 12.1 3 20 330 15 -1 92 1 1 0 25 69 1 1 2 2 2 -1 -1 -1 1 3.87 1 0 0 0 0 1
8 12.1 3 20 330 15 -1 93 1 1 0 25 69 1 1 2 2 2 -1 -1 -1 1 4.02 1 0 0 0 0 1
9 12.1 3 20 330 15 -1 94 1 1 1 25 69 1 1 2 2 2 -1 -1 -1 1 4.17 -1 -1 -1 -1 0 1
10 12.1 3 20 330 15 -1 95 .8 1 0 25 69 1 1 2 2 2 -1 -1 -1 1 4.23 1 0 0 0 0 1
11 12.1 3 20 330 15 -1 96 .8 1 0 25 69 1 1 2 2 2 -1 -1 -1 1 4.7 1 0 0 0 0 1
12 12.1 3 20 330 15 -1 97 .8 1 1 37.5 69 1 1 2 3 2 -1 -1 -1 1 4.4 -1 -1 -1 -1 0 1
13 12.1 3 20 330 15 -1 98 .6 1 2 25 69 1 1 2 2 2 -1 -1 -1 1 4.29 0 1 0 0 0 1
14 12.1 3 20 330 15 -1 99 .6 1 2 37.5 69 1 1 2 3 2 -1 -1 -1 1 4.18 0 1 0 0 0 1
15 12.1 3 20 330 15 -1 100 .6 1 3 37.5 69 1 1 2 3 2 -1 -1 -1 1 4.26 0 0 1 0 0 1
16 12.1 3 20 330 15 -1 101 .7 1 1 25 69 1 1 2 2 2 -1 -1 -1 1 4.34 -1 -1 -1 -1 0 1
17 12.1 3 20 330 15 -1 102 .6 1 1 12.5 69 1 1 1 1 2 -1 -1 -1 1 4.225 -1 -1 -1 -1 0 1
18 12.1 3 20 330 15 -1 103 .6 1 2 25 69 1 1 2 2 2 -1 -1 -1 1 4.11 0 1 0 0 0 1
19 12.1 3 20 330 15 -1 104 .6 1 2 25 69 1 1 2 2 2 -1 -1 -1 1 4.225 0 1 0 0 0 1
20 12.1 3 20 330 15 -1 105 .7 1 1 12.5 69 1 1 1 1 2 -1 -1 -1 1 4.34 -1 -1 -1 -1 0 1
21 12.1 3 20 330 15 -1 106 .7 1 1 12.5 69 1 1 1 1 2 -1 -1 -1 1 4.43 -1 -1 -1 -1 0 1
22 12.1 3 20 330 15 -1 107 .7 1 1 12.5 69 1 1 1 1 2 -1 -1 -1 1 4.52 -1 -1 -1 -1 0 1
23 12.1 3 20 330 15 -1 108 .8 1 1 25 69 1 1 2 2 2 -1 -1 -1 1 4.255 -1 -1 -1 -1 0 1
2 12.1 2.1 15 290 15 -1 132 1 1 4 12.5 68 1 1 1 1 2 -1 -1 -1 1 3.99 0 0 0 1 0 1
3 12.1 2.1 15 290 15 -1 133 1 1 3 12.5 68 1 1 1 1 2 -1 -1 -1 1 4.1 0 0 1 0 0 1
4 12.1 2.1 15 290 15 -1 134 1 1 3 12.5 68 1 1 1 1 2 -1 -1 -1 1 3.86 0 0 1 0 0 1
5 12.1 2.1 15 290 15 -1 135 1 1 2 12.5 68 1 1 1 1 2 -1 -1 -1 1 3.92 0 1 0 0 0 1
6 12.1 2.1 15 290 15 -1 136 1 1 3 12.5 68 1 1 1 1 2 -1 -1 -1 1 3.85 0 0 1 0 0 1
7 12.1 2.1 15 290 15 -1 137 1 1 2 12.5 68 1 1 1 1 2 -1 -1 -1 1 3.7 0 1 0 0 0 1
8 12.1 2.1 15 290 15 -1 138 1 1 2 25 68 1 1 2 2 2 -1 -1 -1 1 3.52 0 1 0 0 0 1
9 12.1 2.1 15 290 15 -1 139 1 1 3 12.5 68 1 1 1 1 2 -1 -1 -1 1 4.09 0 0 1 0 0 1
10 12.1 2.1 15 290 15 -1 140 1 1 3 12.5 68 1 1 1 1 2 -1 -1 -1 1 3.93 0 0 1 0 0 1
11 12.1 2.1 15 290 15 -1 141 1 1 5 12.5 68 1 1 1 1 2 -1 -1 -1 1 4.02 0 0 0 1 0 1
12 12.1 2.1 15 290 15 -1 142 1 1 1 25 68 1 1 2 2 2 -1 -1 -1 1 4.47 -1 -1 -1 -1 0 1
13 12.1 2.1 15 290 15 -1 143 1 1 0 12.5 68 1 1 1 1 2 -1 -1 -1 1 4.185 1 0 0 0 0 1
14 12.1 2.1 15 290 15 -1 144 1 1 3 12.5 68 1 1 1 1 2 -1 -1 -1 1 3.9 0 0 1 0 0 1
15 12.1 2.1 15 290 15 -1 145 .9 1 2 12.5 68 1 1 1 1 2 -1 -1 -1 1 4.055 0 1 0 0 0 1
16 12.1 2.1 15 290 15 -1 146 .9 1 1 25 68 1 1 2 2 2 -1 -1 -1 1 4.21 -1 -1 -1 -1 0 1
17 12.1 2.1 15 290 15 -1 147 .9 1 3 25 68 1 1 2 2 2 -1 -1 -1 1 4.185 0 0 1 0 0 1
18 12.1 2.1 15 290 15 -1 148 .9 1 1 37.5 68 1 1 2 3 2 -1 -1 -1 1 4.16 -1 -1 -1 -1 0 1
19 12.1 2.1 15 290 15 -1 149 .9 1 2 37.5 68 1 1 2 3 2 -1 -1 -1 1 4.065 0 1 0 0 0 1
20 12.1 2.1 15 290 15 -1 150 .9 1 3 37.5 68 1 1 2 3 2 -1 -1 -1 1 3.97 0 0 1 0 0 1
21 12.1 2.1 15 290 15 -1 151 .9 1 3 37.5 68 1 1 2 3 2 -1 -1 -1 1 4.165 0 0 1 0 0 1
22 12.1 2.1 15 290 15 -1 152 .9 1 3 37.5 68 1 1 2 3 2 -1 -1 -1 1 4.36 0 0 1 0 0 1
23 12.1 2.1 15 290 15 -1 153 .8 1 4 25 68 1 1 2 2 2 -1 -1 -1 1 4.28 0 0 0 1 0 1
2 13.1 5.1 0 480 21 -1 150 .9 1 2 0 75 0 0 0 0 2 -1 -1 -1 1 4.2 0 1 0 0 0 1
3 13.1 5.1 0 480 21 -1 151 .9 1 1 0 75 0 0 0 0 2 -1 -1 -1 1 4.23 -1 -1 -1 -1 0 1
4 13.1 5.1 0 480 21 -1 152 .9 1 0 0 75 0 0 0 0 2 -1 -1 -1 1 4.34 1 0 0 0 0 1
5 13.1 5.1 0 480 21 -1 153 .9 1 0 0 75 0 0 0 0 2 -1 -1 -1 1 3.98 1 0 0 0 0 1
6 13.1 5.1 0 480 21 -1 154 .9 1 2 12.5 75 1 1 1 1 2 -1 -1 -1 1 4.27 0 1 0 0 0 1
7 13.1 5.1 0 480 21 -1 155 .9 1 0 12.5 75 1 1 1 1 2 -1 -1 -1 1 4.35 1 0 0 0 0 1
8 13.1 5.1 0 480 21 -1 156 .9 1 0 0 75 0 0 0 0 2 -1 -1 -1 1 4.51 1 0 0 0 0 1
9 13.1 5.1 0 480 21 -1 157 .9 1 1 0 75 0 0 0 0 2 -1 -1 -1 1 4.93 -1 -1 -1 -1 0 1
10 13.1 5.1 0 480 21 -1 158 .9 1 0 0 75 0 0 0 0 2 -1 -1 -1 1 4.69 1 0 0 0 0 1
11 13.1 5.1 0 480 21 -1 159 .9 1 0 0 75 0 0 0 0 2 -1 -1 -1 1 4.72 1 0 0 0 0 1
12 13.1 5.1 0 480 21 -1 160 .9 1 0 12.5 75 1 1 1 1 2 -1 -1 -1 1 4.96 1 0 0 0 0 1
13 13.1 5.1 0 480 21 -1 161 .9 1 0 0 75 0 0 0 0 2 -1 -1 -1 1 5.325 1 0 0 0 0 1
14 13.1 5.1 0 480 21 -1 162 .9 1 0 0 75 0 0 0 0 2 -1 -1 -1 1 5.69 1 0 0 0 0 1
15 13.1 5.1 0 480 21 -1 163 .9 1 0 0 75 0 0 0 0 2 -1 -1 -1 1 5.23 1 0 0 0 0 1
16 13.1 5.1 0 480 21 -1 164 .9 1 0 0 75 0 0 0 0 2 -1 -1 -1 1 4.77 1 0 0 0 0 1
17 13.1 5.1 0 480 21 -1 165 .9 1 0 0 75 0 0 0 0 2 -1 -1 -1 1 4.69 1 0 0 0 0 1
18 13.1 5.1 0 480 21 -1 166 .9 1 0 0 75 0 0 0 0 2 -1 -1 -1 1 4.61 1 0 0 0 0 1
19 13.1 5.1 0 480 21 -1 167 .9 1 0 0 75 0 0 0 0 2 -1 -1 -1 1 4.755 1 0 0 0 0 1
20 13.1 5.1 0 480 21 -1 168 .9 1 0 0 75 0 0 0 0 2 -1 -1 -1 1 4.9 1 0 0 0 0 1
